"";"SetPointId";"ServingTeamName";"ReceivingTeamName";"WinningTeamServingCode";"ServingRotation";"ReceivingRotation";"ServingPlayerId";"GameStageDetail";"RatingService";"MarkovCoefLastTouchSideout";"M1_A_S";"M2_A_S";"M3_A_S"
"11527";"S129266_3H16V17";"Beskydy";"Odolena Voda";"R";2;2;4490;"RegularGame";36,1858059302325;0,4850044;0;-36,1858059302325;15,3137540697675
"11528";"S129266_3H17V18";"Beskydy";"Odolena Voda";"R";1;1;4494;"RegularGame";29,5360655084746;1;0;-29,5360655084746;-29,5360655084746
"11529";"S129266_3H17V19";"Odolena Voda";"Beskydy";"R";6;1;4339;"RegularGame";37,4973192093023;1;0;-37,4973192093023;-37,4973192093023
"11530";"S129266_3H18V19";"Beskydy";"Odolena Voda";"S";6;6;4514;"RegularGame";32,120626509434;0,3411598;100;67,879373490566;33,763393490566
"11531";"S129266_3H19V19";"Beskydy";"Odolena Voda";"R";6;6;4514;"RegularGame";32,120626509434;0,4128309;0;-32,120626509434;26,596283490566
"11532";"S129266_3H19V20";"Odolena Voda";"Beskydy";"S";5;6;4491;"LosingInTightEndgame";36,445324683908;0,4302133;100;63,554675316092;20,533345316092
"11533";"S129266_3H20V21";"Beskydy";"Odolena Voda";"R";5;5;4485;"BalancedTightEndgame";33,1493070285714;0,4164149;0;-33,1493070285714;25,2092029714286
"11534";"S129266_3H20V22";"Odolena Voda";"Beskydy";"R";4;5;4366;"LeadingInTightEndgame";35,2362233333333;1;0;-35,2362233333333;-35,2362233333333
"11535";"S129266_3H21V22";"Beskydy";"Odolena Voda";"R";4;4;4538;"BalancedTightEndgame";32,6362573151751;1;0;-32,6362573151751;-32,6362573151751
"11536";"S129266_3H22V23";"Beskydy";"Odolena Voda";"R";3;3;4534;"BalancedTightEndgame";29,3039722222222;1;0;-29,3039722222222;-29,3039722222222
"11537";"S129266_3H22V24";"Odolena Voda";"Beskydy";"R";2;3;4340;"LosingInTightEndgame";33,2253938589212;1;0;-33,2253938589212;-33,2253938589212
"11538";"S129266_3H23V24";"Beskydy";"Odolena Voda";"S";2;2;4490;"LeadingInTightEndgame";36,1858059302325;0;100;63,8141940697675;63,8141940697675
"11539";"S129266_3H24V24";"Beskydy";"Odolena Voda";"R";2;2;4490;"BalancedTightEndgame";36,1858059302325;1;0;-36,1858059302325;-36,1858059302325
"11540";"S129266_3H25V25";"Beskydy";"Odolena Voda";"R";1;1;4494;"BalancedTightEndgame";29,5360655084746;1;0;-29,5360655084746;-29,5360655084746
"11541";"S129266_3H25V26";"Odolena Voda";"Beskydy";"S";6;1;4339;"BalancedTightEndgame";37,4973192093023;0,3687095;100;62,5026807906977;25,6317307906977
"11542";"S129267_1H0V0";"Praha";"Pribram";"S";1;4;4459;"RegularGame";34,3381759268929;0;100;65,6618240731071;65,6618240731071
"11543";"S129267_1H1V0";"Praha";"Pribram";"R";1;4;4459;"RegularGame";34,3381759268929;1;0;-34,3381759268929;-34,3381759268929
"11544";"S129267_1H1V1";"Pribram";"Praha";"S";3;1;4363;"RegularGame";42,03015890625;0;100;57,96984109375;57,96984109375
"11545";"S129267_1H1V2";"Pribram";"Praha";"R";3;1;4363;"RegularGame";42,03015890625;1;0;-42,03015890625;-42,03015890625
"11546";"S129267_1H2V2";"Praha";"Pribram";"R";6;3;4526;"RegularGame";34,4789826530612;1;0;-34,4789826530612;-34,4789826530612
"11547";"S129267_1H2V3";"Pribram";"Praha";"S";2;6;4501;"RegularGame";34,7145195057034;0,3687095;100;65,2854804942966;28,4145304942966
"11548";"S129267_1H2V4";"Pribram";"Praha";"R";2;6;4501;"RegularGame";34,7145195057034;1;0;-34,7145195057034;-34,7145195057034
"11549";"S129267_1H3V4";"Praha";"Pribram";"R";5;2;4355;"RegularGame";33,3609808196721;1;0;-33,3609808196721;-33,3609808196721
"11550";"S129267_1H4V5";"Praha";"Pribram";"R";4;1;4525;"RegularGame";38,5759974166667;1;0;-38,5759974166667;-38,5759974166667
"11551";"S129267_1H4V6";"Pribram";"Praha";"R";6;4;4489;"RegularGame";34,827500989011;1;0;-34,827500989011;-34,827500989011
"11552";"S129267_1H5V6";"Praha";"Pribram";"R";3;6;4357;"RegularGame";31,3603344041451;1;0;-31,3603344041451;-31,3603344041451
"11553";"S129267_1H5V7";"Pribram";"Praha";"R";5;3;4470;"RegularGame";36,4159510569106;1;0;-36,4159510569106;-36,4159510569106
"11554";"S129267_1H6V7";"Praha";"Pribram";"S";2;5;4523;"RegularGame";32,8783827433628;0,5720399;100;67,1216172566372;9,9176272566372
"11555";"S129267_1H7V7";"Praha";"Pribram";"R";2;5;4523;"RegularGame";32,8783827433628;0,575266;0;-32,8783827433628;9,5950172566372
"11556";"S129267_1H7V8";"Pribram";"Praha";"S";4;2;4504;"RegularGame";36,5860361006289;0;100;63,4139638993711;63,4139638993711
"11557";"S129267_1H7V9";"Pribram";"Praha";"R";4;2;4504;"RegularGame";36,5860361006289;0,492644;0;-36,5860361006289;14,1495638993711
"11558";"S129267_1H8V10";"Praha";"Pribram";"R";1;4;4459;"RegularGame";34,3381759268929;0,2025275;0;-34,3381759268929;45,4090740731071
"11559";"S129267_1H8V11";"Pribram";"Praha";"R";3;1;4363;"RegularGame";42,03015890625;1;0;-42,03015890625;-42,03015890625
"11560";"S129267_1H9V11";"Praha";"Pribram";"S";6;3;4526;"RegularGame";34,4789826530612;0;100;65,5210173469388;65,5210173469388
"11561";"S129267_1H10V11";"Praha";"Pribram";"R";6;3;4526;"RegularGame";34,4789826530612;1;0;-34,4789826530612;-34,4789826530612
"11562";"S129267_1H10V12";"Pribram";"Praha";"S";2;6;4501;"RegularGame";34,7145195057034;0;100;65,2854804942966;65,2854804942966
"11563";"S129267_1H10V13";"Pribram";"Praha";"S";2;6;4501;"RegularGame";34,7145195057034;0;100;65,2854804942966;65,2854804942966
"11564";"S129267_1H11V14";"Praha";"Pribram";"S";5;2;4355;"RegularGame";33,3609808196721;0,4164149;100;66,6390191803279;24,9975291803279
"11565";"S129267_1H12V15";"Pribram";"Praha";"R";1;5;4434;"RegularGame";34,067243625;1;0;-34,067243625;-34,067243625
"11566";"S129267_1H13V15";"Praha";"Pribram";"S";4;1;4525;"RegularGame";38,5759974166667;0;100;61,4240025833333;61,4240025833333
"11567";"S129267_1H14V15";"Praha";"Pribram";"S";4;1;4525;"RegularGame";38,5759974166667;0;100;61,4240025833333;61,4240025833333
"11568";"S129267_1H15V15";"Praha";"Pribram";"R";4;1;4525;"RegularGame";38,5759974166667;0,5720399;0;-38,5759974166667;4,22001258333329
"11569";"S129267_1H15V16";"Pribram";"Praha";"S";6;4;4489;"RegularGame";34,827500989011;0,2142572;100;65,172499010989;43,746779010989
"11570";"S129267_1H15V17";"Pribram";"Praha";"R";6;4;4489;"RegularGame";34,827500989011;1;0;-34,827500989011;-34,827500989011
"11571";"S129267_1H17V18";"Praha";"Pribram";"R";2;5;4523;"RegularGame";32,8783827433628;1;0;-32,8783827433628;-32,8783827433628
"11572";"S129267_1H17V19";"Pribram";"Praha";"S";4;2;4504;"RegularGame";36,5860361006289;0,4164149;100;63,4139638993711;21,7724738993711
"11573";"S129267_1H17V20";"Pribram";"Praha";"R";4;2;4504;"LosingInTightEndgame";36,5860361006289;1;0;-36,5860361006289;-36,5860361006289
"11574";"S129267_1H18V20";"Praha";"Pribram";"R";1;4;4459;"LosingInTightEndgame";34,3381759268929;1;0;-34,3381759268929;-34,3381759268929
"11575";"S129267_1H18V21";"Pribram";"Praha";"R";3;1;4363;"LosingInTightEndgame";42,03015890625;1;0;-42,03015890625;-42,03015890625
"11576";"S129267_1H19V22";"Pribram";"Praha";"S";2;6;4501;"LosingInTightEndgame";34,7145195057034;0;100;65,2854804942966;65,2854804942966
"11577";"S129267_1H20V23";"Praha";"Pribram";"R";5;2;4379;"LosingInTightEndgame";32,6810371698113;1;0;-32,6810371698113;-32,6810371698113
"11578";"S129267_1H21V24";"Praha";"Pribram";"R";4;1;4525;"LeadingInTightEndgame";38,5759974166667;1;0;-38,5759974166667;-38,5759974166667
"11579";"S129267_2H0V0";"Pribram";"Praha";"R";4;2;4504;"RegularGame";36,5860361006289;1;0;-36,5860361006289;-36,5860361006289
"11580";"S129267_2H1V0";"Praha";"Pribram";"R";1;4;4459;"RegularGame";34,3381759268929;0,4164149;0;-34,3381759268929;24,0203340731071
"11581";"S129267_2H1V1";"Pribram";"Praha";"R";3;1;4363;"RegularGame";42,03015890625;0,4597174;0;-42,03015890625;11,99810109375
"11582";"S129267_2H2V1";"Praha";"Pribram";"R";6;3;4526;"RegularGame";34,4789826530612;1;0;-34,4789826530612;-34,4789826530612
"11583";"S129267_2H2V2";"Pribram";"Praha";"S";2;6;4501;"RegularGame";34,7145195057034;0,3694937;100;65,2854804942966;28,3361104942966
"11584";"S129267_2H2V3";"Pribram";"Praha";"R";2;6;4501;"RegularGame";34,7145195057034;1;0;-34,7145195057034;-34,7145195057034
"11585";"S129267_2H3V3";"Praha";"Pribram";"R";5;2;4355;"RegularGame";33,3609808196721;1;0;-33,3609808196721;-33,3609808196721
"11586";"S129267_2H3V4";"Pribram";"Praha";"R";1;5;4434;"RegularGame";34,067243625;1;0;-34,067243625;-34,067243625
"11587";"S129267_2H4V4";"Praha";"Pribram";"R";4;1;4525;"RegularGame";38,5759974166667;1;0;-38,5759974166667;-38,5759974166667
"11588";"S129267_2H4V5";"Pribram";"Praha";"R";6;4;4489;"RegularGame";34,827500989011;1;0;-34,827500989011;-34,827500989011
"11589";"S129267_2H5V5";"Praha";"Pribram";"R";3;6;4357;"RegularGame";31,3603344041451;1;0;-31,3603344041451;-31,3603344041451
"11590";"S129267_2H5V6";"Pribram";"Praha";"R";5;3;4470;"RegularGame";36,4159510569106;1;0;-36,4159510569106;-36,4159510569106
"11591";"S129267_2H6V6";"Praha";"Pribram";"R";2;5;4523;"RegularGame";32,8783827433628;0,4128309;0;-32,8783827433628;25,8385272566372
"11592";"S129267_2H6V7";"Pribram";"Praha";"S";4;2;4504;"RegularGame";36,5860361006289;0,4157516;100;63,4139638993711;21,8388038993711
"11593";"S129267_2H6V8";"Pribram";"Praha";"R";4;2;4504;"RegularGame";36,5860361006289;0,3687095;0;-36,5860361006289;26,5430138993711
"11594";"S129267_2H7V9";"Pribram";"Praha";"S";3;1;4363;"RegularGame";42,03015890625;0,347362;100;57,96984109375;23,23364109375
"11595";"S129267_2H8V10";"Praha";"Pribram";"R";6;3;4311;"RegularGame";31,5676785534591;1;0;-31,5676785534591;-31,5676785534591
"11596";"S129267_2H8V11";"Pribram";"Praha";"R";2;6;4501;"RegularGame";34,7145195057034;1;0;-34,7145195057034;-34,7145195057034
"11597";"S129267_2H9V11";"Praha";"Pribram";"R";5;2;4355;"RegularGame";33,3609808196721;1;0;-33,3609808196721;-33,3609808196721
"11598";"S129267_2H9V12";"Pribram";"Praha";"R";1;5;4434;"RegularGame";34,067243625;0,3687095;0;-34,067243625;29,061806375
"11599";"S129267_2H10V13";"Pribram";"Praha";"R";6;4;4489;"RegularGame";34,827500989011;1;0;-34,827500989011;-34,827500989011
"11600";"S129267_2H11V13";"Praha";"Pribram";"R";3;6;4357;"RegularGame";31,3603344041451;0,650151;0;-31,3603344041451;3,6245655958549
"11601";"S129267_2H11V14";"Pribram";"Praha";"R";5;3;4470;"RegularGame";36,4159510569106;0,2025275;0;-36,4159510569106;43,3312989430894
"11602";"S129267_2H12V14";"Praha";"Pribram";"R";2;5;4523;"RegularGame";32,8783827433628;0,347362;0;-32,8783827433628;32,3854172566372
"11603";"S129267_2H12V15";"Pribram";"Praha";"S";4;2;4504;"RegularGame";36,5860361006289;0,2025275;100;63,4139638993711;43,1612138993711
"11604";"S129267_2H12V16";"Pribram";"Praha";"S";4;2;4504;"RegularGame";36,5860361006289;0;100;63,4139638993711;63,4139638993711
"11605";"S129267_2H12V17";"Pribram";"Praha";"R";4;2;4504;"RegularGame";36,5860361006289;1;0;-36,5860361006289;-36,5860361006289
"11606";"S129267_2H13V17";"Praha";"Pribram";"S";1;4;4459;"RegularGame";34,3381759268929;0;100;65,6618240731071;65,6618240731071
"11607";"S129267_2H14V17";"Praha";"Pribram";"R";1;4;4459;"RegularGame";34,3381759268929;1;0;-34,3381759268929;-34,3381759268929
"11608";"S129267_2H14V18";"Pribram";"Praha";"S";3;1;4363;"RegularGame";42,03015890625;0,347362;100;57,96984109375;23,23364109375
"11609";"S129267_2H15V19";"Praha";"Pribram";"S";6;3;4311;"RegularGame";31,5676785534591;0,3694937;100;68,4323214465409;31,4829514465409
"11610";"S129267_2H16V19";"Praha";"Pribram";"S";6;3;4311;"RegularGame";31,5676785534591;0,1669142;100;68,4323214465409;51,7409014465409
"11611";"S129267_2H17V19";"Praha";"Pribram";"R";6;3;4311;"RegularGame";31,5676785534591;0,4140952;0;-31,5676785534591;27,0228014465409
"11612";"S129267_2H17V20";"Pribram";"Praha";"R";2;6;4501;"LosingInTightEndgame";34,7145195057034;1;0;-34,7145195057034;-34,7145195057034
"11613";"S129267_2H18V20";"Praha";"Pribram";"R";5;2;4355;"LeadingInTightEndgame";33,3609808196721;1;0;-33,3609808196721;-33,3609808196721
"11614";"S129267_2H18V21";"Pribram";"Praha";"S";1;5;4434;"LeadingInTightEndgame";34,067243625;0,4775763;100;65,932756375;18,175126375
"11615";"S129267_2H18V22";"Pribram";"Praha";"S";1;5;4434;"RegularGame";34,067243625;0,2151261;100;65,932756375;44,420146375
"11616";"S129267_2H18V23";"Pribram";"Praha";"S";1;5;4434;"RegularGame";34,067243625;0;100;65,932756375;65,932756375
"11617";"S129267_2H18V24";"Pribram";"Praha";"R";1;5;4434;"RegularGame";34,067243625;1;0;-34,067243625;-34,067243625
"11618";"S129267_2H19V24";"Praha";"Pribram";"S";4;1;4525;"RegularGame";38,5759974166667;0;100;61,4240025833333;61,4240025833333
"11619";"S129267_2H20V24";"Praha";"Pribram";"R";4;1;4525;"RegularGame";38,5759974166667;1;0;-38,5759974166667;-38,5759974166667
"11620";"S129267_3H0V0";"Praha";"Pribram";"S";2;4;4379;"RegularGame";32,6810371698113;0,3776303;100;67,3189628301887;29,5559328301887
"11621";"S129267_3H1V0";"Praha";"Pribram";"R";2;4;4379;"RegularGame";32,6810371698113;0,4164149;0;-32,6810371698113;25,6774728301887
"11622";"S129267_3H1V1";"Pribram";"Praha";"S";3;2;4363;"RegularGame";42,03015890625;0,3687095;100;57,96984109375;21,09889109375
"11623";"S129267_3H1V2";"Pribram";"Praha";"S";3;2;4363;"RegularGame";42,03015890625;0,3694937;100;57,96984109375;21,02047109375
"11624";"S129267_3H1V3";"Pribram";"Praha";"R";3;2;4363;"RegularGame";42,03015890625;0,3687095;0;-42,03015890625;21,09889109375
"11625";"S129267_3H1V4";"Pribram";"Praha";"S";3;2;4363;"RegularGame";42,03015890625;0,3694937;100;57,96984109375;21,02047109375
"11626";"S129267_3H1V5";"Pribram";"Praha";"R";3;2;4363;"RegularGame";42,03015890625;1;0;-42,03015890625;-42,03015890625
"11627";"S129267_3H2V5";"Praha";"Pribram";"R";1;3;4459;"RegularGame";34,3381759268929;1;0;-34,3381759268929;-34,3381759268929
"11628";"S129267_3H2V6";"Pribram";"Praha";"R";2;1;4501;"RegularGame";34,7145195057034;0,3776303;0;-34,7145195057034;27,5224504942966
"11629";"S129267_3H3V6";"Praha";"Pribram";"R";6;2;4311;"RegularGame";31,5676785534591;1;0;-31,5676785534591;-31,5676785534591
"11630";"S129267_3H4V7";"Praha";"Pribram";"R";5;1;4355;"RegularGame";33,3609808196721;0,6773472;0;-33,3609808196721;-1,09570081967211
"11631";"S129267_3H4V8";"Pribram";"Praha";"R";6;5;4489;"RegularGame";34,827500989011;1;0;-34,827500989011;-34,827500989011
"11632";"S129267_3H5V8";"Praha";"Pribram";"S";4;6;4525;"RegularGame";38,5759974166667;0,4164149;100;61,4240025833333;19,7825125833333
"11633";"S129267_3H6V9";"Pribram";"Praha";"S";5;4;4470;"RegularGame";36,4159510569106;0,2025275;100;63,5840489430894;43,3312989430894
"11634";"S129267_3H6V10";"Pribram";"Praha";"S";5;4;4470;"RegularGame";36,4159510569106;0,567105;100;63,5840489430894;6,8735489430894
"11635";"S129267_3H6V11";"Pribram";"Praha";"R";5;4;4470;"RegularGame";36,4159510569106;1;0;-36,4159510569106;-36,4159510569106
"11636";"S129267_3H7V11";"Praha";"Pribram";"R";3;5;4357;"RegularGame";31,3603344041451;0,6273647;0;-31,3603344041451;5,9031955958549
"11637";"S129267_3H7V12";"Pribram";"Praha";"S";4;3;4504;"RegularGame";36,5860361006289;0;100;63,4139638993711;63,4139638993711
"11638";"S129267_3H7V13";"Pribram";"Praha";"R";4;3;4504;"RegularGame";36,5860361006289;1;0;-36,5860361006289;-36,5860361006289
"11639";"S129267_3H8V14";"Pribram";"Praha";"R";3;2;4363;"RegularGame";42,03015890625;1;0;-42,03015890625;-42,03015890625
"11640";"S129267_3H9V15";"Pribram";"Praha";"R";2;1;4501;"RegularGame";34,7145195057034;1;0;-34,7145195057034;-34,7145195057034
"11641";"S129267_3H10V15";"Praha";"Pribram";"R";6;2;4311;"RegularGame";31,5676785534591;1;0;-31,5676785534591;-31,5676785534591
"11642";"S129267_3H10V16";"Pribram";"Praha";"R";1;6;4434;"RegularGame";34,067243625;1;0;-34,067243625;-34,067243625
"11643";"S129267_3H11V16";"Praha";"Pribram";"S";5;1;4355;"RegularGame";33,3609808196721;0,4850044;100;66,6390191803279;18,1385791803279
"11644";"S129267_3H12V16";"Praha";"Pribram";"R";5;1;4355;"RegularGame";33,3609808196721;1;0;-33,3609808196721;-33,3609808196721
"11645";"S129267_3H12V17";"Pribram";"Praha";"R";6;5;4489;"RegularGame";34,827500989011;1;0;-34,827500989011;-34,827500989011
"11646";"S129267_3H13V17";"Praha";"Pribram";"S";4;6;4525;"RegularGame";38,5759974166667;0;100;61,4240025833333;61,4240025833333
"11647";"S129267_3H14V18";"Pribram";"Praha";"S";5;4;4380;"RegularGame";35,7680265432099;0;100;64,2319734567901;64,2319734567901
"11648";"S129267_3H14V19";"Pribram";"Praha";"R";5;4;4380;"RegularGame";35,7680265432099;1;0;-35,7680265432099;-35,7680265432099
"11649";"S129267_3H15V19";"Praha";"Pribram";"R";3;5;4357;"RegularGame";31,3603344041451;0,5720399;0;-31,3603344041451;11,4356755958549
"11650";"S129267_3H15V20";"Pribram";"Praha";"R";4;3;4504;"RegularGame";36,5860361006289;1;0;-36,5860361006289;-36,5860361006289
"11651";"S129267_3H17V21";"Praha";"Pribram";"R";1;3;4459;"RegularGame";34,3381759268929;1;0;-34,3381759268929;-34,3381759268929
"11652";"S129267_3H17V22";"Pribram";"Praha";"R";2;1;4501;"RegularGame";34,7145195057034;1;0;-34,7145195057034;-34,7145195057034
"11653";"S129267_3H18V22";"Praha";"Pribram";"R";6;2;4311;"RegularGame";31,5676785534591;1;0;-31,5676785534591;-31,5676785534591
"11654";"S129267_3H18V23";"Pribram";"Praha";"R";1;6;4434;"RegularGame";34,067243625;0,557645;0;-34,067243625;10,168256375
"11655";"S129267_3H19V23";"Praha";"Pribram";"S";5;1;4355;"RegularGame";33,3609808196721;0;100;66,6390191803279;66,6390191803279
"11656";"S129267_3H21V24";"Praha";"Pribram";"S";4;6;4525;"LeadingInTightEndgame";38,5759974166667;0;100;61,4240025833333;61,4240025833333
"11657";"S129267_3H22V24";"Praha";"Pribram";"S";4;6;4525;"LosingInTightEndgame";38,5759974166667;0;100;61,4240025833333;61,4240025833333
"11658";"S129267_3H23V24";"Praha";"Pribram";"S";4;6;4525;"BalancedTightEndgame";38,5759974166667;0,575266;100;61,4240025833333;3,8974025833333
"11659";"S129267_3H24V24";"Praha";"Pribram";"S";4;6;4525;"BalancedTightEndgame";38,5759974166667;0,492644;100;61,4240025833333;12,1596025833333
"11660";"S129267_3H25V25";"Pribram";"Praha";"S";5;4;4470;"BalancedTightEndgame";36,4159510569106;0;100;63,5840489430894;63,5840489430894
"11661";"S129267_3H25V26";"Pribram";"Praha";"R";5;4;4470;"BalancedTightEndgame";36,4159510569106;1;0;-36,4159510569106;-36,4159510569106
"11662";"S129267_3H26V27";"Pribram";"Praha";"S";4;3;4504;"BalancedTightEndgame";36,5860361006289;0,4164149;100;63,4139638993711;21,7724738993711
"11663";"S129268_1H0V0";"Ostrava";"Usti nad Labem";"R";5;6;4507;"RegularGame";34,3557433227848;1;0;-34,3557433227848;-34,3557433227848
"11664";"S129268_1H1V0";"Usti nad Labem";"Ostrava";"R";5;5;4461;"RegularGame";34,5174979357798;1;0;-34,5174979357798;-34,5174979357798
"11665";"S129268_1H1V1";"Ostrava";"Usti nad Labem";"R";4;5;4323;"RegularGame";35,178943869863;1;0;-35,178943869863;-35,178943869863
"11666";"S129268_1H2V2";"Ostrava";"Usti nad Labem";"R";3;4;4324;"RegularGame";34,9369026136364;1;0;-34,9369026136364;-34,9369026136364
"11667";"S129268_1H3V2";"Usti nad Labem";"Ostrava";"R";3;3;4517;"RegularGame";29,0976898654709;1;0;-29,0976898654709;-29,0976898654709
"11668";"S129268_1H3V3";"Ostrava";"Usti nad Labem";"R";2;3;4329;"RegularGame";33,870821697417;1;0;-33,870821697417;-33,870821697417
"11669";"S129268_1H4V3";"Usti nad Labem";"Ostrava";"S";2;2;4360;"RegularGame";31,8899506878307;0,4157516;100;68,1100493121693;26,5348893121693
"11670";"S129268_1H5V4";"Ostrava";"Usti nad Labem";"S";1;2;4321;"RegularGame";33,975641122807;0,3687095;100;66,024358877193;29,153408877193
"11671";"S129268_1H5V5";"Ostrava";"Usti nad Labem";"S";1;2;4321;"RegularGame";33,975641122807;0;100;66,024358877193;66,024358877193
"11672";"S129268_1H5V6";"Ostrava";"Usti nad Labem";"R";1;2;4321;"RegularGame";33,975641122807;1;0;-33,975641122807;-33,975641122807
"11673";"S129268_1H6V6";"Usti nad Labem";"Ostrava";"R";1;1;4519;"RegularGame";31,8503058169935;0,4157516;0;-31,8503058169935;26,5745341830065
"11674";"S129268_1H6V7";"Ostrava";"Usti nad Labem";"R";6;1;4508;"RegularGame";31,5618958510638;1;0;-31,5618958510638;-31,5618958510638
"11675";"S129268_1H7V7";"Usti nad Labem";"Ostrava";"R";6;6;4521;"RegularGame";34,3305461711712;1;0;-34,3305461711712;-34,3305461711712
"11676";"S129268_1H7V8";"Ostrava";"Usti nad Labem";"S";5;6;4507;"RegularGame";34,3557433227848;0;100;65,6442566772152;65,6442566772152
"11677";"S129268_1H7V9";"Ostrava";"Usti nad Labem";"R";5;6;4507;"RegularGame";34,3557433227848;1;0;-34,3557433227848;-34,3557433227848
"11678";"S129268_1H8V10";"Ostrava";"Usti nad Labem";"R";4;5;4323;"RegularGame";35,178943869863;1;0;-35,178943869863;-35,178943869863
"11679";"S129268_1H9V10";"Usti nad Labem";"Ostrava";"S";4;4;4466;"RegularGame";33,5230106701031;0,4164149;100;66,4769893298969;24,8354993298969
"11680";"S129268_1H10V10";"Usti nad Labem";"Ostrava";"R";4;4;4466;"RegularGame";33,5230106701031;0,4850044;0;-33,5230106701031;17,9765493298969
"11681";"S129268_1H10V11";"Ostrava";"Usti nad Labem";"S";3;4;4324;"RegularGame";34,9369026136364;0,2142572;100;65,0630973863636;43,6373773863636
"11682";"S129268_1H10V12";"Ostrava";"Usti nad Labem";"S";3;4;4324;"RegularGame";34,9369026136364;0;100;65,0630973863636;65,0630973863636
"11683";"S129268_1H10V13";"Ostrava";"Usti nad Labem";"S";3;4;4324;"RegularGame";34,9369026136364;0;100;65,0630973863636;65,0630973863636
"11684";"S129268_1H10V14";"Ostrava";"Usti nad Labem";"S";3;4;4324;"RegularGame";34,9369026136364;0;100;65,0630973863636;65,0630973863636
"11685";"S129268_1H11V15";"Usti nad Labem";"Ostrava";"R";3;3;4517;"RegularGame";29,0976898654709;0,3776303;0;-29,0976898654709;33,1392801345291
"11686";"S129268_1H11V16";"Ostrava";"Usti nad Labem";"R";2;3;4329;"RegularGame";33,870821697417;1;0;-33,870821697417;-33,870821697417
"11687";"S129268_1H12V16";"Usti nad Labem";"Ostrava";"R";2;2;4360;"RegularGame";31,8899506878307;0,2025275;0;-31,8899506878307;47,8572993121693
"11688";"S129268_1H12V17";"Ostrava";"Usti nad Labem";"R";1;2;4321;"RegularGame";33,975641122807;0,2142572;0;-33,975641122807;44,598638877193
"11689";"S129268_1H13V17";"Usti nad Labem";"Ostrava";"S";1;1;4519;"RegularGame";31,8503058169935;0,4157516;100;68,1496941830065;26,5745341830065
"11690";"S129268_1H14V17";"Usti nad Labem";"Ostrava";"S";1;1;4519;"RegularGame";31,8503058169935;0,6055595;100;68,1496941830065;7,5937441830065
"11691";"S129268_1H15V17";"Usti nad Labem";"Ostrava";"R";1;1;4519;"RegularGame";31,8503058169935;0,4164149;0;-31,8503058169935;26,5082041830065
"11692";"S129268_1H15V18";"Ostrava";"Usti nad Labem";"R";6;1;4508;"RegularGame";31,5618958510638;0,567105;0;-31,5618958510638;11,7276041489362
"11693";"S129268_1H17V19";"Ostrava";"Usti nad Labem";"S";5;6;4507;"RegularGame";34,3557433227848;0;100;65,6442566772152;65,6442566772152
"11694";"S129268_1H17V20";"Ostrava";"Usti nad Labem";"S";5;6;4507;"LeadingInTightEndgame";34,3557433227848;0,3687095;100;65,6442566772152;28,7733066772152
"11695";"S129268_1H17V21";"Ostrava";"Usti nad Labem";"R";5;6;4507;"RegularGame";34,3557433227848;1;0;-34,3557433227848;-34,3557433227848
"11696";"S129268_1H18V21";"Usti nad Labem";"Ostrava";"R";5;5;4461;"LeadingInTightEndgame";34,5174979357798;0,575266;0;-34,5174979357798;7,9559020642202
"11697";"S129268_1H18V22";"Ostrava";"Usti nad Labem";"R";4;5;4323;"RegularGame";35,178943869863;0,4663302;0;-35,178943869863;18,188036130137
"11698";"S129268_1H19V22";"Usti nad Labem";"Ostrava";"S";4;4;4466;"LeadingInTightEndgame";33,5230106701031;0;100;66,4769893298969;66,4769893298969
"11699";"S129268_1H20V22";"Usti nad Labem";"Ostrava";"S";4;4;4466;"LeadingInTightEndgame";33,5230106701031;0;100;66,4769893298969;66,4769893298969
"11700";"S129268_1H21V22";"Usti nad Labem";"Ostrava";"R";4;4;4466;"LeadingInTightEndgame";33,5230106701031;1;0;-33,5230106701031;-33,5230106701031
"11701";"S129268_1H21V23";"Ostrava";"Usti nad Labem";"S";3;4;4324;"LosingInTightEndgame";34,9369026136364;0;100;65,0630973863636;65,0630973863636
"11702";"S129268_1H21V24";"Ostrava";"Usti nad Labem";"R";3;4;4324;"LeadingInTightEndgame";34,9369026136364;0,6389655;0;-34,9369026136364;1,1665473863636
"11703";"S129268_1H22V24";"Usti nad Labem";"Ostrava";"S";3;3;4517;"LeadingInTightEndgame";29,0976898654709;0,646903;100;70,9023101345291;6,21201013452909
"11704";"S129268_1H23V24";"Usti nad Labem";"Ostrava";"R";3;3;4517;"LeadingInTightEndgame";29,0976898654709;1;0;-29,0976898654709;-29,0976898654709
"11705";"S129268_2H1V1";"Ostrava";"Usti nad Labem";"R";1;6;4321;"RegularGame";33,975641122807;1;0;-33,975641122807;-33,975641122807
"11706";"S129268_2H2V1";"Usti nad Labem";"Ostrava";"S";5;1;4461;"RegularGame";34,5174979357798;0,6467072;100;65,4825020642202;0,811782064220196
"11707";"S129268_2H3V1";"Usti nad Labem";"Ostrava";"R";5;1;4461;"RegularGame";34,5174979357798;1;0;-34,5174979357798;-34,5174979357798
"11708";"S129268_2H4V2";"Usti nad Labem";"Ostrava";"S";4;6;4466;"RegularGame";33,5230106701031;0;100;66,4769893298969;66,4769893298969
"11709";"S129268_2H5V2";"Usti nad Labem";"Ostrava";"R";4;6;4466;"RegularGame";33,5230106701031;1;0;-33,5230106701031;-33,5230106701031
