"";"SetPointId";"ServingTeamName";"ReceivingTeamName";"WinningTeamServingCode";"ServingRotation";"ReceivingRotation";"ServingPlayerId";"GameStageDetail";"RatingService";"MarkovCoefLastTouchSideout"
"15097";"S129273_1H30V31";"Beskydy";"Pribram";"R";5;2;4534;"BalancedTightEndgame";29,3039722222222;1
"15098";"S129273_1H31V31";"Pribram";"Beskydy";"S";1;5;4434;"BalancedTightEndgame";34,067243625;0,4850044
"15099";"S129273_1H32V31";"Pribram";"Beskydy";"R";1;5;4434;"LosingInTightEndgame";34,067243625;1
"15100";"S129273_1H32V32";"Beskydy";"Pribram";"R";4;1;4490;"BalancedTightEndgame";36,1858059302325;1
"15101";"S129273_1H33V32";"Pribram";"Beskydy";"R";6;4;4489;"LosingInTightEndgame";34,827500989011;1
"15102";"S129273_1H33V33";"Beskydy";"Pribram";"R";3;6;4538;"BalancedTightEndgame";32,6362573151751;0,4128309
"15103";"S129273_1H34V33";"Pribram";"Beskydy";"R";5;3;4470;"LosingInTightEndgame";36,4159510569106;0,4164149
"15104";"S129273_1H34V34";"Beskydy";"Pribram";"R";5;5;4503;"BalancedTightEndgame";31,6741259558823;1
"15105";"S129273_1H35V34";"Pribram";"Beskydy";"S";4;5;4504;"LosingInTightEndgame";36,5860361006289;0,3694937
"15106";"S129273_2H0V0";"Beskydy";"Pribram";"R";1;5;4493;"RegularGame";35,7858915816327;1
"15107";"S129273_2H1V0";"Pribram";"Beskydy";"R";4;1;4504;"RegularGame";36,5860361006289;0,3687095
"15108";"S129273_2H1V1";"Beskydy";"Pribram";"R";6;4;4514;"RegularGame";32,120626509434;NA
"15109";"S129273_2H2V1";"Pribram";"Beskydy";"S";3;6;4363;"RegularGame";42,03015890625;0,4128309
"15110";"S129273_2H3V1";"Pribram";"Beskydy";"R";3;6;4363;"RegularGame";42,03015890625;1
"15111";"S129273_2H3V2";"Beskydy";"Pribram";"R";5;3;4485;"RegularGame";33,1493070285714;0,557645
"15112";"S129273_2H4V2";"Pribram";"Beskydy";"S";2;5;4501;"RegularGame";34,7145195057034;0
"15113";"S129273_2H5V2";"Pribram";"Beskydy";"R";2;5;4501;"RegularGame";34,7145195057034;1
"15114";"S129273_2H5V3";"Beskydy";"Pribram";"S";4;2;4490;"RegularGame";36,1858059302325;0
"15115";"S129273_2H5V4";"Beskydy";"Pribram";"R";4;2;4490;"RegularGame";36,1858059302325;NA
"15116";"S129273_2H6V4";"Pribram";"Beskydy";"R";1;4;4434;"RegularGame";34,067243625;1
"15117";"S129273_2H6V5";"Beskydy";"Pribram";"R";3;1;4538;"RegularGame";32,6362573151751;1
"15118";"S129273_2H7V5";"Pribram";"Beskydy";"R";6;3;4489;"RegularGame";34,827500989011;NA
"15119";"S129273_2H7V6";"Beskydy";"Pribram";"S";2;6;4503;"RegularGame";31,6741259558823;0
"15120";"S129273_2H7V7";"Beskydy";"Pribram";"R";2;6;4503;"RegularGame";31,6741259558823;0,3687095
"15121";"S129273_2H8V7";"Pribram";"Beskydy";"S";5;2;4470;"RegularGame";36,4159510569106;0
"15122";"S129273_2H9V7";"Pribram";"Beskydy";"R";5;2;4470;"RegularGame";36,4159510569106;1
"15123";"S129273_2H9V8";"Beskydy";"Pribram";"R";1;5;4493;"RegularGame";35,7858915816327;1
"15124";"S129273_2H10V8";"Pribram";"Beskydy";"R";4;1;4504;"RegularGame";36,5860361006289;1
"15125";"S129273_2H10V9";"Beskydy";"Pribram";"S";6;4;4514;"RegularGame";32,120626509434;0,2025275
"15126";"S129273_2H10V10";"Beskydy";"Pribram";"R";6;4;4514;"RegularGame";32,120626509434;0,492644
"15127";"S129273_2H11V10";"Pribram";"Beskydy";"S";3;6;4363;"RegularGame";42,03015890625;0,4164149
"15128";"S129273_2H12V10";"Pribram";"Beskydy";"R";3;6;4363;"RegularGame";42,03015890625;0,2142572
"15129";"S129273_2H12V11";"Beskydy";"Pribram";"S";5;3;4485;"RegularGame";33,1493070285714;0
"15130";"S129273_2H12V12";"Beskydy";"Pribram";"R";5;3;4485;"RegularGame";33,1493070285714;0,4850044
"15131";"S129273_2H13V12";"Pribram";"Beskydy";"R";2;5;4501;"RegularGame";34,7145195057034;0,2025275
"15132";"S129273_2H13V13";"Beskydy";"Pribram";"R";4;2;4490;"RegularGame";36,1858059302325;1
"15133";"S129273_2H14V13";"Pribram";"Beskydy";"S";1;4;4434;"RegularGame";34,067243625;0,4850044
"15134";"S129273_2H15V13";"Pribram";"Beskydy";"R";1;4;4434;"RegularGame";34,067243625;1
"15135";"S129273_2H15V14";"Beskydy";"Pribram";"R";3;1;4538;"RegularGame";32,6362573151751;1
"15136";"S129273_2H16V14";"Pribram";"Beskydy";"S";6;3;4489;"RegularGame";34,827500989011;0
"15137";"S129273_2H17V14";"Pribram";"Beskydy";"R";6;3;4489;"RegularGame";34,827500989011;1
"15138";"S129273_2H17V15";"Beskydy";"Pribram";"R";2;6;4503;"RegularGame";31,6741259558823;NA
"15139";"S129273_2H18V15";"Pribram";"Beskydy";"R";5;2;4470;"RegularGame";36,4159510569106;1
"15140";"S129273_2H18V16";"Beskydy";"Pribram";"R";1;5;4493;"RegularGame";35,7858915816327;0,4140952
"15141";"S129273_2H19V16";"Pribram";"Beskydy";"S";4;1;4504;"RegularGame";36,5860361006289;0,567105
"15142";"S129273_2H20V16";"Pribram";"Beskydy";"R";4;1;4504;"RegularGame";36,5860361006289;NA
"15143";"S129273_2H20V17";"Beskydy";"Pribram";"R";6;4;4514;"LeadingInTightEndgame";32,120626509434;1
"15144";"S129273_2H21V17";"Pribram";"Beskydy";"S";3;6;4363;"RegularGame";42,03015890625;0,575266
"15145";"S129273_2H22V17";"Pribram";"Beskydy";"R";3;6;4363;"RegularGame";42,03015890625;NA
"15146";"S129273_2H22V18";"Beskydy";"Pribram";"S";5;3;4485;"RegularGame";33,1493070285714;0
"15147";"S129273_2H22V19";"Beskydy";"Pribram";"R";5;3;4485;"LosingInTightEndgame";33,1493070285714;1
"15148";"S129273_2H23V20";"Beskydy";"Pribram";"R";4;2;4359;"LosingInTightEndgame";28,7436267213115;NA
"15149";"S129273_2H24V20";"Pribram";"Beskydy";"R";1;4;4434;"RegularGame";34,067243625;1
"15150";"S129273_2H24V21";"Beskydy";"Pribram";"R";3;1;4538;"LosingInTightEndgame";32,6362573151751;NA
"15151";"S129273_3H0V0";"Pribram";"Beskydy";"S";4;2;4504;"RegularGame";36,5860361006289;0,2025275
"15152";"S129273_3H1V0";"Pribram";"Beskydy";"R";4;2;4504;"RegularGame";36,5860361006289;0,4164149
"15153";"S129273_3H1V1";"Beskydy";"Pribram";"R";1;4;4494;"RegularGame";29,5360655084746;NA
"15154";"S129273_3H2V1";"Pribram";"Beskydy";"S";3;1;4363;"RegularGame";42,03015890625;0,4164149
"15155";"S129273_3H2V2";"Beskydy";"Pribram";"S";6;3;4514;"RegularGame";32,120626509434;0
"15156";"S129273_3H2V3";"Beskydy";"Pribram";"R";6;3;4514;"RegularGame";32,120626509434;1
"15157";"S129273_3H3V3";"Pribram";"Beskydy";"S";2;6;4501;"RegularGame";34,7145195057034;0,4164149
"15158";"S129273_3H4V3";"Pribram";"Beskydy";"R";2;6;4501;"RegularGame";34,7145195057034;NA
"15159";"S129273_3H4V4";"Beskydy";"Pribram";"R";5;2;4485;"RegularGame";33,1493070285714;1
"15160";"S129273_3H5V4";"Pribram";"Beskydy";"R";1;5;4434;"RegularGame";34,067243625;1
"15161";"S129273_3H5V5";"Beskydy";"Pribram";"S";4;1;4359;"RegularGame";28,7436267213115;0
"15162";"S129273_3H5V6";"Beskydy";"Pribram";"R";4;1;4359;"RegularGame";28,7436267213115;NA
"15163";"S129273_3H6V6";"Pribram";"Beskydy";"R";6;4;4489;"RegularGame";34,827500989011;0,6375766
"15164";"S129273_3H6V7";"Beskydy";"Pribram";"S";3;6;4538;"RegularGame";32,6362573151751;0,4850044
"15165";"S129273_3H6V8";"Beskydy";"Pribram";"S";3;6;4538;"RegularGame";32,6362573151751;0,4588627
"15166";"S129273_3H6V9";"Beskydy";"Pribram";"R";3;6;4538;"RegularGame";32,6362573151751;1
"15167";"S129273_3H7V9";"Pribram";"Beskydy";"S";5;3;4470;"RegularGame";36,4159510569106;0
"15168";"S129273_3H8V9";"Pribram";"Beskydy";"R";5;3;4470;"RegularGame";36,4159510569106;1
"15169";"S129273_3H8V10";"Beskydy";"Pribram";"R";2;5;4503;"RegularGame";31,6741259558823;NA
"15170";"S129273_3H9V10";"Pribram";"Beskydy";"S";4;2;4504;"RegularGame";36,5860361006289;0,3687095
"15171";"S129273_3H10V11";"Beskydy";"Pribram";"R";1;4;4494;"RegularGame";29,5360655084746;1
"15172";"S129273_3H11V11";"Pribram";"Beskydy";"R";3;1;4381;"RegularGame";36,1252141621622;NA
"15173";"S129273_3H11V12";"Beskydy";"Pribram";"S";6;3;4514;"RegularGame";32,120626509434;0
"15174";"S129273_3H11V13";"Beskydy";"Pribram";"R";6;3;4514;"RegularGame";32,120626509434;NA
"15175";"S129273_3H12V13";"Pribram";"Beskydy";"R";2;6;4501;"RegularGame";34,7145195057034;1
"15176";"S129273_3H12V14";"Beskydy";"Pribram";"R";5;2;4485;"RegularGame";33,1493070285714;1
"15177";"S129273_3H13V14";"Pribram";"Beskydy";"R";1;5;4434;"RegularGame";34,067243625;NA
"15178";"S129273_3H13V15";"Beskydy";"Pribram";"S";4;1;4359;"RegularGame";28,7436267213115;0
"15179";"S129273_3H13V16";"Beskydy";"Pribram";"R";4;1;4359;"RegularGame";28,7436267213115;1
"15180";"S129273_3H14V16";"Pribram";"Beskydy";"S";6;4;4489;"RegularGame";34,827500989011;0
"15181";"S129273_3H15V16";"Pribram";"Beskydy";"R";6;4;4489;"RegularGame";34,827500989011;1
"15182";"S129273_3H15V17";"Beskydy";"Pribram";"S";3;6;4538;"RegularGame";32,6362573151751;0
"15183";"S129273_3H15V18";"Beskydy";"Pribram";"R";3;6;4538;"RegularGame";32,6362573151751;NA
"15184";"S129273_3H16V18";"Pribram";"Beskydy";"R";5;3;4380;"RegularGame";35,7680265432099;1
"15185";"S129273_3H16V19";"Beskydy";"Pribram";"S";2;5;4503;"RegularGame";31,6741259558823;0,3776303
"15186";"S129273_3H16V20";"Beskydy";"Pribram";"R";2;5;4503;"RegularGame";31,6741259558823;1
"15187";"S129273_3H17V21";"Beskydy";"Pribram";"R";1;4;4494;"RegularGame";29,5360655084746;1
"15188";"S129273_3H18V21";"Pribram";"Beskydy";"R";3;1;4381;"LosingInTightEndgame";36,1252141621622;1
"15189";"S129273_3H18V22";"Beskydy";"Pribram";"R";6;3;4514;"RegularGame";32,120626509434;1
"15190";"S129273_3H19V22";"Pribram";"Beskydy";"S";2;6;4501;"LeadingInTightEndgame";34,7145195057034;0,3411598
"15191";"S129273_3H20V22";"Pribram";"Beskydy";"R";2;6;4501;"LosingInTightEndgame";34,7145195057034;NA
"15192";"S129273_3H20V23";"Beskydy";"Pribram";"R";5;2;4485;"LeadingInTightEndgame";33,1493070285714;0,4164149
"15193";"S129273_3H21V23";"Pribram";"Beskydy";"S";1;5;4434;"LosingInTightEndgame";34,067243625;0,4850044
"15194";"S129273_3H22V23";"Pribram";"Beskydy";"S";1;5;4434;"LeadingInTightEndgame";34,067243625;0,2025275
"15195";"S129273_3H23V23";"Pribram";"Beskydy";"R";1;5;4434;"BalancedTightEndgame";34,067243625;1
"15196";"S129273_4H0V0";"Beskydy";"Pribram";"R";1;6;4494;"RegularGame";29,5360655084746;0,4850044
"15197";"S129273_4H1V0";"Pribram";"Beskydy";"R";5;1;4470;"RegularGame";36,4159510569106;1
"15198";"S129273_4H1V1";"Beskydy";"Pribram";"R";6;5;4514;"RegularGame";32,120626509434;1
"15199";"S129273_4H2V1";"Pribram";"Beskydy";"S";4;6;4504;"RegularGame";36,5860361006289;0
"15200";"S129273_4H3V1";"Pribram";"Beskydy";"S";4;6;4504;"RegularGame";36,5860361006289;0,2025275
"15201";"S129273_4H4V1";"Pribram";"Beskydy";"S";4;6;4504;"RegularGame";36,5860361006289;0
"15202";"S129273_4H5V1";"Pribram";"Beskydy";"R";4;6;4504;"RegularGame";36,5860361006289;NA
"15203";"S129273_4H5V2";"Beskydy";"Pribram";"R";5;4;4485;"RegularGame";33,1493070285714;1
"15204";"S129273_4H6V2";"Pribram";"Beskydy";"S";3;5;4381;"RegularGame";36,1252141621622;0
"15205";"S129273_4H7V2";"Pribram";"Beskydy";"S";3;5;4381;"RegularGame";36,1252141621622;0
"15206";"S129273_4H8V2";"Pribram";"Beskydy";"R";3;5;4381;"RegularGame";36,1252141621622;1
"15207";"S129273_4H8V3";"Beskydy";"Pribram";"R";4;3;4490;"RegularGame";36,1858059302325;NA
"15208";"S129273_4H9V3";"Pribram";"Beskydy";"S";2;4;4501;"RegularGame";34,7145195057034;0
"15209";"S129273_4H10V3";"Pribram";"Beskydy";"R";2;4;4501;"RegularGame";34,7145195057034;NA
"15210";"S129273_4H10V4";"Beskydy";"Pribram";"R";3;2;4503;"RegularGame";31,6741259558823;0,646903
"15211";"S129273_4H10V5";"Beskydy";"Pribram";"S";3;2;4503;"RegularGame";31,6741259558823;0,1669142
"15212";"S129273_4H10V6";"Beskydy";"Pribram";"R";3;2;4503;"RegularGame";31,6741259558823;1
"15213";"S129273_4H11V6";"Pribram";"Beskydy";"S";1;3;4434;"RegularGame";34,067243625;0,2142572
"15214";"S129273_4H12V6";"Pribram";"Beskydy";"R";1;3;4434;"RegularGame";34,067243625;NA
"15215";"S129273_4H12V7";"Beskydy";"Pribram";"R";2;1;4503;"RegularGame";31,6741259558823;1
"15216";"S129273_4H13V7";"Pribram";"Beskydy";"S";6;2;4489;"RegularGame";34,827500989011;0
"15217";"S129273_4H14V7";"Pribram";"Beskydy";"R";6;2;4489;"RegularGame";34,827500989011;NA
"15218";"S129273_4H14V8";"Beskydy";"Pribram";"R";1;6;4493;"RegularGame";35,7858915816327;NA
"15219";"S129273_4H15V8";"Pribram";"Beskydy";"R";5;1;4470;"RegularGame";36,4159510569106;1
"15220";"S129273_4H15V9";"Beskydy";"Pribram";"R";6;5;4534;"RegularGame";29,3039722222222;1
"15221";"S129273_4H16V9";"Pribram";"Beskydy";"S";4;6;4504;"RegularGame";36,5860361006289;0
"15222";"S129273_4H17V9";"Pribram";"Beskydy";"R";4;6;4504;"RegularGame";36,5860361006289;1
"15223";"S129273_4H17V10";"Beskydy";"Pribram";"R";5;4;4485;"RegularGame";33,1493070285714;0,4597174
"15224";"S129273_4H18V10";"Pribram";"Beskydy";"R";3;5;4381;"RegularGame";36,1252141621622;1
"15225";"S129273_4H18V11";"Beskydy";"Pribram";"R";4;3;4359;"RegularGame";28,7436267213115;NA
"15226";"S129273_4H19V11";"Pribram";"Beskydy";"S";2;4;4501;"RegularGame";34,7145195057034;0
"15227";"S129273_4H20V11";"Pribram";"Beskydy";"R";2;4;4501;"RegularGame";34,7145195057034;1
"15228";"S129273_4H20V12";"Beskydy";"Pribram";"S";3;2;4538;"RegularGame";32,6362573151751;0
"15229";"S129273_4H20V13";"Beskydy";"Pribram";"R";3;2;4538;"RegularGame";32,6362573151751;NA
"15230";"S129275_1H0V0";"Odolena Voda";"Kladno";"S";6;3;4339;"RegularGame";37,4973192093023;0
"15231";"S129275_1H0V1";"Odolena Voda";"Kladno";"R";6;3;4339;"RegularGame";37,4973192093023;1
"15232";"S129275_1H1V1";"Kladno";"Odolena Voda";"R";2;6;4449;"RegularGame";36,928840872093;0,4128309
"15233";"S129275_1H1V2";"Odolena Voda";"Kladno";"S";5;2;4491;"RegularGame";36,445324683908;0
"15234";"S129275_1H1V3";"Odolena Voda";"Kladno";"R";5;2;4491;"RegularGame";36,445324683908;1
"15235";"S129275_1H2V3";"Kladno";"Odolena Voda";"R";1;5;4344;"RegularGame";37,6329701977401;1
"15236";"S129275_1H2V4";"Odolena Voda";"Kladno";"S";4;1;4366;"RegularGame";35,2362233333333;0
"15237";"S129275_1H2V5";"Odolena Voda";"Kladno";"R";4;1;4366;"RegularGame";35,2362233333333;1
"15238";"S129275_1H3V5";"Kladno";"Odolena Voda";"S";6;4;4452;"RegularGame";34,9548002409639;0,4775763
"15239";"S129275_1H4V5";"Kladno";"Odolena Voda";"R";6;4;4452;"RegularGame";34,9548002409639;0,4663302
"15240";"S129275_1H4V6";"Odolena Voda";"Kladno";"R";3;6;4469;"RegularGame";31,717183;NA
"15241";"S129275_1H5V6";"Kladno";"Odolena Voda";"R";5;3;4476;"RegularGame";32,629411147541;0,6375766
"15242";"S129275_1H5V7";"Odolena Voda";"Kladno";"R";2;5;4340;"RegularGame";33,2253938589212;0,4140952
"15243";"S129275_1H6V7";"Kladno";"Odolena Voda";"S";4;2;4318;"RegularGame";35,6473187586207;0,3776303
"15244";"S129275_1H7V7";"Kladno";"Odolena Voda";"S";4;2;4318;"RegularGame";35,6473187586207;0
"15245";"S129275_1H8V7";"Kladno";"Odolena Voda";"S";4;2;4318;"RegularGame";35,6473187586207;0
"15246";"S129275_1H9V7";"Kladno";"Odolena Voda";"S";4;2;4318;"RegularGame";35,6473187586207;0,4597174
"15247";"S129275_1H10V7";"Kladno";"Odolena Voda";"R";4;2;4318;"RegularGame";35,6473187586207;1
"15248";"S129275_1H10V8";"Odolena Voda";"Kladno";"R";1;4;4341;"RegularGame";31,5980556796116;NA
"15249";"S129275_1H11V8";"Kladno";"Odolena Voda";"R";3;1;4443;"RegularGame";35,4042121759259;NA
"15250";"S129275_1H11V9";"Odolena Voda";"Kladno";"R";6;3;4339;"RegularGame";37,4973192093023;1
"15251";"S129275_1H12V9";"Kladno";"Odolena Voda";"R";2;6;4377;"RegularGame";33,7804205479452;0,7965188
"15252";"S129275_1H12V10";"Odolena Voda";"Kladno";"R";5;2;4491;"RegularGame";36,445324683908;1
"15253";"S129275_1H13V10";"Kladno";"Odolena Voda";"R";1;5;4344;"RegularGame";37,6329701977401;1
"15254";"S129275_1H13V11";"Odolena Voda";"Kladno";"S";4;1;4366;"RegularGame";35,2362233333333;0
"15255";"S129275_1H13V12";"Odolena Voda";"Kladno";"R";4;1;4366;"RegularGame";35,2362233333333;1
"15256";"S129275_1H14V12";"Kladno";"Odolena Voda";"R";6;4;4452;"RegularGame";34,9548002409639;NA
"15257";"S129275_1H14V13";"Odolena Voda";"Kladno";"R";3;6;4469;"RegularGame";31,717183;1
"15258";"S129275_1H15V13";"Kladno";"Odolena Voda";"S";5;3;4476;"RegularGame";32,629411147541;0
"15259";"S129275_1H16V13";"Kladno";"Odolena Voda";"S";5;3;4476;"RegularGame";32,629411147541;0
"15260";"S129275_1H17V13";"Kladno";"Odolena Voda";"R";5;6;4476;"RegularGame";32,629411147541;NA
"15261";"S129275_1H17V14";"Odolena Voda";"Kladno";"R";5;5;4340;"RegularGame";33,2253938589212;1
"15262";"S129275_1H18V14";"Kladno";"Odolena Voda";"R";4;5;4318;"RegularGame";35,6473187586207;1
"15263";"S129275_1H19V16";"Kladno";"Odolena Voda";"S";3;1;4445;"RegularGame";34,9852440199335;0,492644
"15264";"S129275_1H20V16";"Kladno";"Odolena Voda";"R";3;1;4445;"RegularGame";34,9852440199335;1
"15265";"S129275_1H20V17";"Odolena Voda";"Kladno";"R";6;3;4339;"LosingInTightEndgame";37,4973192093023;1
"15266";"S129275_1H21V17";"Kladno";"Odolena Voda";"R";2;6;4449;"RegularGame";36,928840872093;1
"15267";"S129275_1H21V18";"Odolena Voda";"Kladno";"S";5;2;4491;"LeadingInTightEndgame";36,445324683908;0
"15268";"S129275_1H21V19";"Odolena Voda";"Kladno";"S";5;2;4491;"LeadingInTightEndgame";36,445324683908;0
"15269";"S129275_1H21V20";"Odolena Voda";"Kladno";"S";5;2;4491;"BalancedTightEndgame";36,445324683908;0
"15270";"S129275_1H21V21";"Odolena Voda";"Kladno";"R";5;2;4491;"BalancedTightEndgame";36,445324683908;1
"15271";"S129275_1H22V21";"Kladno";"Odolena Voda";"R";1;5;4344;"BalancedTightEndgame";37,6329701977401;1
"15272";"S129275_1H22V22";"Odolena Voda";"Kladno";"R";4;1;4366;"BalancedTightEndgame";35,2362233333333;1
"15273";"S129275_1H23V22";"Kladno";"Odolena Voda";"R";6;4;4452;"BalancedTightEndgame";34,9548002409639;NA
"15274";"S129275_1H23V23";"Odolena Voda";"Kladno";"R";3;6;4469;"BalancedTightEndgame";31,717183;1
"15275";"S129275_1H24V23";"Kladno";"Odolena Voda";"R";5;3;4476;"BalancedTightEndgame";32,629411147541;0,3753631
"15276";"S129275_1H24V24";"Odolena Voda";"Kladno";"R";2;5;4340;"BalancedTightEndgame";33,2253938589212;0,567105
"15277";"S129275_1H25V24";"Kladno";"Odolena Voda";"R";4;2;4318;"BalancedTightEndgame";35,6473187586207;1
"15278";"S129275_1H25V25";"Odolena Voda";"Kladno";"R";1;4;4341;"BalancedTightEndgame";31,5980556796116;NA
"15279";"S129275_1H26V25";"Kladno";"Odolena Voda";"R";3;1;4443;"BalancedTightEndgame";35,4042121759259;1
"15280";"S129275_1H26V26";"Odolena Voda";"Kladno";"R";6;3;4339;"BalancedTightEndgame";37,4973192093023;NA
"15281";"S129275_1H27V26";"Kladno";"Odolena Voda";"R";2;6;4449;"BalancedTightEndgame";36,928840872093;0,6467072
"15282";"S129275_1H27V27";"Odolena Voda";"Kladno";"S";5;2;4491;"BalancedTightEndgame";36,445324683908;0
"15283";"S129275_1H27V28";"Odolena Voda";"Kladno";"R";5;2;4491;"BalancedTightEndgame";36,445324683908;NA
"15284";"S129275_1H28V28";"Kladno";"Odolena Voda";"S";1;5;4344;"BalancedTightEndgame";37,6329701977401;0
"15285";"S129275_1H29V28";"Kladno";"Odolena Voda";"R";1;5;4344;"BalancedTightEndgame";37,6329701977401;NA
"15286";"S129275_1H29V29";"Odolena Voda";"Kladno";"R";4;1;4366;"BalancedTightEndgame";35,2362233333333;1
"15287";"S129275_1H30V29";"Kladno";"Odolena Voda";"R";6;4;4452;"LosingInTightEndgame";34,9548002409639;1
"15288";"S129275_1H30V30";"Odolena Voda";"Kladno";"R";3;6;4469;"BalancedTightEndgame";31,717183;0,4164149
"15289";"S129275_1H31V30";"Kladno";"Odolena Voda";"R";5;3;4476;"LosingInTightEndgame";32,629411147541;1
"15290";"S129275_1H31V31";"Odolena Voda";"Kladno";"R";2;5;4340;"BalancedTightEndgame";33,2253938589212;1
"15291";"S129275_1H32V31";"Kladno";"Odolena Voda";"S";4;2;4318;"LosingInTightEndgame";35,6473187586207;0,3687095
"15292";"S129275_2H0V0";"Kladno";"Odolena Voda";"S";2;1;4449;"RegularGame";36,928840872093;0,3687095
"15293";"S129275_2H1V0";"Kladno";"Odolena Voda";"R";2;1;4449;"RegularGame";36,928840872093;0,5720399
"15294";"S129275_2H1V1";"Odolena Voda";"Kladno";"S";6;2;4339;"RegularGame";37,4973192093023;0
"15295";"S129275_2H1V2";"Odolena Voda";"Kladno";"S";6;2;4339;"RegularGame";37,4973192093023;0,347362
"15296";"S129275_2H1V3";"Odolena Voda";"Kladno";"R";6;2;4339;"RegularGame";37,4973192093023;0,2025275
"15297";"S129275_2H2V3";"Kladno";"Odolena Voda";"R";1;6;4344;"RegularGame";37,6329701977401;NA
"15298";"S129275_2H2V4";"Odolena Voda";"Kladno";"S";5;1;4491;"RegularGame";36,445324683908;0
"15299";"S129275_2H2V5";"Odolena Voda";"Kladno";"R";5;1;4491;"RegularGame";36,445324683908;NA
"15300";"S129275_2H3V5";"Kladno";"Odolena Voda";"S";6;5;4452;"RegularGame";34,9548002409639;0
"15301";"S129275_2H4V5";"Kladno";"Odolena Voda";"S";6;5;4452;"RegularGame";34,9548002409639;0
"15302";"S129275_2H5V5";"Kladno";"Odolena Voda";"R";6;5;4452;"RegularGame";34,9548002409639;NA
"15303";"S129275_2H5V6";"Odolena Voda";"Kladno";"R";4;6;4366;"RegularGame";35,2362233333333;1
"15304";"S129275_2H6V6";"Kladno";"Odolena Voda";"R";5;4;4476;"RegularGame";32,629411147541;NA
"15305";"S129275_2H6V7";"Odolena Voda";"Kladno";"R";3;5;4469;"RegularGame";31,717183;1
"15306";"S129275_2H7V7";"Kladno";"Odolena Voda";"R";4;3;4318;"RegularGame";35,6473187586207;NA
"15307";"S129275_2H7V8";"Odolena Voda";"Kladno";"R";2;4;4340;"RegularGame";33,2253938589212;NA
"15308";"S129275_2H8V8";"Kladno";"Odolena Voda";"R";3;2;4443;"RegularGame";35,4042121759259;1
"15309";"S129275_2H8V9";"Odolena Voda";"Kladno";"S";1;3;4341;"RegularGame";31,5980556796116;0
"15310";"S129275_2H8V10";"Odolena Voda";"Kladno";"R";1;3;4341;"RegularGame";31,5980556796116;NA
"15311";"S129275_2H9V10";"Kladno";"Odolena Voda";"R";2;1;4377;"RegularGame";33,7804205479452;1
"15312";"S129275_2H9V11";"Odolena Voda";"Kladno";"S";6;2;4339;"RegularGame";37,4973192093023;0
"15313";"S129275_2H9V12";"Odolena Voda";"Kladno";"R";6;2;4339;"RegularGame";37,4973192093023;NA
"15314";"S129275_2H10V12";"Kladno";"Odolena Voda";"R";1;6;4344;"RegularGame";37,6329701977401;0,4775763
"15315";"S129275_2H10V13";"Odolena Voda";"Kladno";"R";5;1;4491;"RegularGame";36,445324683908;0,567105
"15316";"S129275_2H11V13";"Kladno";"Odolena Voda";"R";6;5;4452;"RegularGame";34,9548002409639;NA
"15317";"S129275_2H11V14";"Odolena Voda";"Kladno";"R";4;6;4366;"RegularGame";35,2362233333333;0,6375766
"15318";"S129275_2H12V14";"Kladno";"Odolena Voda";"S";5;4;4358;"RegularGame";34,8375782432432;0,4157516
"15319";"S129275_2H13V14";"Kladno";"Odolena Voda";"R";5;4;4358;"RegularGame";34,8375782432432;0,4850044
"15320";"S129275_2H13V15";"Odolena Voda";"Kladno";"S";3;5;4469;"RegularGame";31,717183;0,3773294
"15321";"S129275_2H13V16";"Odolena Voda";"Kladno";"S";3;5;4469;"RegularGame";31,717183;0
"15322";"S129275_2H13V17";"Odolena Voda";"Kladno";"S";3;5;4469;"RegularGame";31,717183;0,3687095
"15323";"S129275_2H13V18";"Odolena Voda";"Kladno";"R";3;5;4469;"RegularGame";31,717183;NA
"15324";"S129275_2H14V18";"Kladno";"Odolena Voda";"R";4;3;4318;"RegularGame";35,6473187586207;1
"15325";"S129275_2H14V19";"Odolena Voda";"Kladno";"R";2;4;4340;"RegularGame";33,2253938589212;1
"15326";"S129275_2H15V19";"Kladno";"Odolena Voda";"S";3;2;4445;"RegularGame";34,9852440199335;0,3694937
"15327";"S129275_2H16V19";"Kladno";"Odolena Voda";"R";3;2;4445;"RegularGame";34,9852440199335;NA
"15328";"S129275_2H17V20";"Kladno";"Odolena Voda";"R";2;1;4449;"LeadingInTightEndgame";36,928840872093;1
"15329";"S129275_2H17V21";"Odolena Voda";"Kladno";"R";6;2;4339;"RegularGame";37,4973192093023;1
"15330";"S129275_2H18V21";"Kladno";"Odolena Voda";"S";1;6;4344;"LeadingInTightEndgame";37,6329701977401;0
"15331";"S129275_2H19V21";"Kladno";"Odolena Voda";"S";1;6;4344;"LeadingInTightEndgame";37,6329701977401;0,4157516
"15332";"S129275_2H20V21";"Kladno";"Odolena Voda";"S";1;6;4344;"BalancedTightEndgame";37,6329701977401;0,3687095
"15333";"S129275_2H21V21";"Kladno";"Odolena Voda";"S";1;6;4344;"BalancedTightEndgame";37,6329701977401;0,2151261
"15334";"S129275_2H22V21";"Kladno";"Odolena Voda";"R";1;6;4344;"LosingInTightEndgame";37,6329701977401;0,4128309
"15335";"S129275_2H22V22";"Odolena Voda";"Kladno";"S";5;1;4491;"BalancedTightEndgame";36,445324683908;0,1669142
"15336";"S129275_3H0V0";"Odolena Voda";"Kladno";"R";6;5;4339;"RegularGame";37,4973192093023;1
